escenario,k,n,R,shapiro_wilk,anderson_darling,lilliefors,jarque_bera,dagostino_pearson,cramer_von_mises,shapiro_francia,pearson_chi2,curtosis,epps_pulley,sstn,shapiro_wilk_na,anderson_darling_na,lilliefors_na,jarque_bera_na,dagostino_pearson_na,cramer_von_mises_na,shapiro_francia_na,pearson_chi2_na,curtosis_na,epps_pulley_na,sstn_na,segundos
C4_riasec_artistic,5,10,10000,0.0528,0.0538,0.0514,0.0024,NA,0.052,0.0402,0.0683,0.0389,0.164,0.0318,0,0,0,0,10000,0,0,0,0,0,0,80.09930562973022
C4_riasec_artistic,5,25,10000,0.1014,0.0979,0.0754,6e-4,0.0728,0.089,0.0416,0.0904,0.1604,0.3344,0.0634,0,0,0,0,0,0,0,0,0,0,0,81.67721700668335
C4_riasec_artistic,5,50,10000,0.2841,0.2351,0.1605,2e-4,0.2918,0.1914,0.1263,0.1427,0.443,0.5032,0.1983,0,0,0,0,0,0,0,0,0,0,0,77.16055607795715
C4_riasec_artistic,5,100,10000,0.7323,0.553,0.3917,0.0347,0.7067,0.4274,0.4773,0.2661,0.8186,0.7579,0.4846,0,0,0,0,0,0,0,0,0,0,0,74.35164260864258
C4_riasec_artistic,5,250,10000,0.9999,0.9861,0.9103,0.9225,0.9969,0.9229,0.9973,0.9339,0.9991,0.9886,0.9655,0,0,0,0,0,0,0,0,0,0,0,83.29108238220215
C4_riasec_artistic,5,500,10000,1,1,0.9997,1,1,0.9998,1,0.9937,1,1,0.9999,0,0,0,0,0,0,0,0,0,0,0,99.14500761032104
C4_riasec_artistic,5,1000,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,133.68077063560486
C4_riasec_artistic,5,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,170.37217783927915
