escenario,k,n,R,shapiro_wilk,anderson_darling,lilliefors,jarque_bera,dagostino_pearson,cramer_von_mises,shapiro_francia,pearson_chi2,curtosis,epps_pulley,sstn,shapiro_wilk_na,anderson_darling_na,lilliefors_na,jarque_bera_na,dagostino_pearson_na,cramer_von_mises_na,shapiro_francia_na,pearson_chi2_na,curtosis_na,epps_pulley_na,sstn_na,segundos
C9_rse_total,3,10,10000,0.0438,0.048,0.0559,0.0029,NA,0.0477,0.0411,0.0787,0.0294,0.1085,0.0283,0,0,0,0,10000,0,0,0,0,0,0,79.10804486274719
C9_rse_total,3,25,10000,0.0471,0.055,0.074,0.0011,0.0222,0.0509,0.0213,0.1104,0.0576,0.1429,0.0235,0,0,0,0,0,0,0,0,0,0,0,80.16992545127869
C9_rse_total,3,50,10000,0.121,0.0984,0.143,1e-4,0.0787,0.0772,0.0372,0.2182,0.1661,0.1796,0.0411,0,0,0,0,0,0,0,0,0,0,0,76.20605850219727
C9_rse_total,3,100,10000,0.5093,0.2512,0.3163,0.0012,0.2682,0.1481,0.1929,0.3206,0.4367,0.2484,0.0723,0,0,0,0,0,0,0,0,0,0,0,73.33428001403809
C9_rse_total,3,250,10000,1,0.9911,0.8742,0.3211,0.8338,0.8343,0.9958,1,0.9276,0.4874,0.3041,0,0,0,0,0,0,0,0,0,0,0,82.11811995506287
C9_rse_total,3,500,10000,1,1,1,0.9587,0.9961,1,1,1,0.9992,0.7537,0.772,0,0,0,0,0,0,0,0,0,0,0,97.9172341823578
C9_rse_total,3,1000,10000,1,1,1,1,1,1,1,1,1,0.9605,0.9984,0,0,0,0,0,0,0,0,0,0,0,131.05395483970642
C9_rse_total,3,1500,10000,1,1,1,1,1,1,1,1,1,0.9955,1,0,0,0,0,0,0,0,0,0,0,0,164.95575332641602
