escenario,k,n,R,shapiro_wilk,anderson_darling,lilliefors,jarque_bera,dagostino_pearson,cramer_von_mises,shapiro_francia,pearson_chi2,curtosis,epps_pulley,sstn,shapiro_wilk_na,anderson_darling_na,lilliefors_na,jarque_bera_na,dagostino_pearson_na,cramer_von_mises_na,shapiro_francia_na,pearson_chi2_na,curtosis_na,epps_pulley_na,sstn_na,segundos
C4_riasec_artistic,4,10,10000,0.0473,0.0487,0.0489,0.0027,NA,0.0469,0.0356,0.0703,0.0353,0.1542,0.0292,0,0,0,0,10000,0,0,0,0,0,0,90.08571743965148
C4_riasec_artistic,4,25,10000,0.0832,0.0786,0.0682,5e-4,0.0638,0.0704,0.0309,0.0852,0.1485,0.3049,0.0466,0,0,0,0,0,0,0,0,0,0,0,90.8022665977478
C4_riasec_artistic,4,50,10000,0.2299,0.1737,0.139,4e-4,0.265,0.1367,0.0884,0.1192,0.4239,0.4557,0.1433,0,0,0,0,0,0,0,0,0,0,0,83.91651821136475
C4_riasec_artistic,4,100,10000,0.7109,0.4664,0.3501,0.0227,0.7056,0.3247,0.4195,0.3447,0.8283,0.7132,0.3961,0,0,0,0,0,0,0,0,0,0,0,81.1585202217102
C4_riasec_artistic,4,250,10000,1,0.9871,0.8966,0.928,0.9976,0.8912,0.9992,0.8238,0.9995,0.9793,0.9356,0,0,0,0,0,0,0,0,0,0,0,92.0603051185608
C4_riasec_artistic,4,500,10000,1,1,0.9998,1,1,0.9999,1,1,1,0.9996,0.9995,0,0,0,0,0,0,0,0,0,0,0,109.13712215423584
C4_riasec_artistic,4,1000,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,143.94975233078003
C4_riasec_artistic,4,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,173.4342110157013
