escenario,k,n,R,shapiro_wilk,anderson_darling,lilliefors,jarque_bera,dagostino_pearson,cramer_von_mises,shapiro_francia,pearson_chi2,curtosis,epps_pulley,sstn,shapiro_wilk_na,anderson_darling_na,lilliefors_na,jarque_bera_na,dagostino_pearson_na,cramer_von_mises_na,shapiro_francia_na,pearson_chi2_na,curtosis_na,epps_pulley_na,sstn_na,segundos
B2_dass_depression,3,10,10000,0.078,0.0739,0.0634,0.0022,NA,0.068,0.0526,0.0913,0.0613,0.2261,0.0359,0,0,0,0,10000,0,0,0,0,0,0,79.37519431114197
B2_dass_depression,3,25,10000,0.2726,0.2074,0.1305,4e-4,0.2068,0.1579,0.1113,0.1261,0.3696,0.5587,0.1443,0,0,0,0,0,0,0,0,0,0,0,80.38297152519226
B2_dass_depression,3,50,10000,0.76,0.5536,0.334,0,0.7209,0.4024,0.4703,0.269,0.8347,0.8316,0.4932,0,0,0,0,0,0,0,0,0,0,0,77.00698637962341
B2_dass_depression,3,100,10000,0.9985,0.9565,0.7766,0.4083,0.9896,0.8305,0.9766,0.6459,0.9968,0.9814,0.8947,0,0,0,0,0,0,0,0,0,0,0,74.1829993724823
B2_dass_depression,3,250,10000,1,1,0.9999,1,1,1,1,0.9995,1,1,1,0,0,0,0,0,0,0,0,0,0,0,82.07527112960815
B2_dass_depression,3,500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,97.41102695465088
B2_dass_depression,3,1000,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,133.50850081443787
B2_dass_depression,3,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,167.8202600479126
