escenario,k,n,R,shapiro_wilk,anderson_darling,lilliefors,jarque_bera,dagostino_pearson,cramer_von_mises,shapiro_francia,pearson_chi2,curtosis,epps_pulley,sstn,shapiro_wilk_na,anderson_darling_na,lilliefors_na,jarque_bera_na,dagostino_pearson_na,cramer_von_mises_na,shapiro_francia_na,pearson_chi2_na,curtosis_na,epps_pulley_na,sstn_na,segundos
C3_mach_total,6,10,10000,0.0444,0.0457,0.0468,0.0034,NA,0.043,0.0386,0.0661,0.0331,0.1328,0.0334,0,0,0,0,10000,0,0,0,0,0,0,83.88098955154419
C3_mach_total,6,25,10000,0.0566,0.058,0.0502,0.0019,0.0351,0.0519,0.0253,0.0691,0.0795,0.2026,0.0347,0,0,0,0,0,0,0,0,0,0,0,83.02800226211548
C3_mach_total,6,50,10000,0.1278,0.0977,0.0799,0.0011,0.1108,0.0794,0.0515,0.0794,0.1963,0.2671,0.0776,0,0,0,0,0,0,0,0,0,0,0,82.12457060813904
C3_mach_total,6,100,10000,0.4378,0.222,0.1584,0.0069,0.3306,0.1411,0.1987,0.1626,0.4551,0.4081,0.1714,0,0,0,0,0,0,0,0,0,0,0,78.86263060569763
C3_mach_total,6,250,10000,0.9934,0.7678,0.5335,0.5832,0.906,0.4752,0.9437,0.691,0.9113,0.7542,0.6315,0,0,0,0,0,0,0,0,0,0,0,89.20533442497253
C3_mach_total,6,500,10000,1,0.9983,0.9401,0.9958,0.9992,0.9196,1,0.9973,0.9982,0.9589,0.9733,0,0,0,0,0,0,0,0,0,0,0,106.32339072227478
C3_mach_total,6,1000,10000,1,1,1,1,1,1,1,1,1,0.9995,1,0,0,0,0,0,0,0,0,0,0,0,143.65837025642395
C3_mach_total,6,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,182.0995910167694
