escenario,k,n,R,shapiro_wilk,anderson_darling,lilliefors,jarque_bera,dagostino_pearson,cramer_von_mises,shapiro_francia,pearson_chi2,curtosis,epps_pulley,sstn,shapiro_wilk_na,anderson_darling_na,lilliefors_na,jarque_bera_na,dagostino_pearson_na,cramer_von_mises_na,shapiro_francia_na,pearson_chi2_na,curtosis_na,epps_pulley_na,sstn_na,segundos
C4_riasec_artistic,8,10,10000,0.0451,0.0456,0.0476,0.0021,NA,0.0445,0.0354,0.0662,0.0359,0.1607,0.0297,0,0,0,0,10000,0,0,0,0,0,0,74.9404399394989
C4_riasec_artistic,8,25,10000,0.0707,0.072,0.059,5e-4,0.0641,0.0691,0.0277,0.0743,0.1507,0.3198,0.0489,0,0,0,0,0,0,0,0,0,0,0,75.95648980140686
C4_riasec_artistic,8,50,10000,0.1885,0.1581,0.1049,3e-4,0.2711,0.1364,0.0723,0.0984,0.4323,0.4772,0.1569,0,0,0,0,0,0,0,0,0,0,0,70.90558314323425
C4_riasec_artistic,8,100,10000,0.5477,0.3948,0.2328,0.0252,0.7091,0.3028,0.2953,0.1626,0.8263,0.7343,0.4179,0,0,0,0,0,0,0,0,0,0,0,69.08747935295105
C4_riasec_artistic,8,250,10000,0.9976,0.9254,0.7017,0.9294,0.998,0.8035,0.9728,0.5891,0.9995,0.9853,0.9452,0,0,0,0,0,0,0,0,0,0,0,76.72676420211792
C4_riasec_artistic,8,500,10000,1,0.9998,0.9825,1,1,0.9957,1,0.9722,1,1,0.9997,0,0,0,0,0,0,0,0,0,0,0,95.83624911308289
C4_riasec_artistic,8,1000,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,130.32385110855105
C4_riasec_artistic,8,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,164.91155910491943
