escenario,k,n,R,shapiro_wilk,anderson_darling,lilliefors,jarque_bera,dagostino_pearson,cramer_von_mises,shapiro_francia,pearson_chi2,curtosis,epps_pulley,sstn,shapiro_wilk_na,anderson_darling_na,lilliefors_na,jarque_bera_na,dagostino_pearson_na,cramer_von_mises_na,shapiro_francia_na,pearson_chi2_na,curtosis_na,epps_pulley_na,sstn_na,segundos
C2_dass_stress,6,10,10000,0.0416,0.0426,0.0438,0.002,NA,0.0418,0.032,0.0627,0.0329,0.1556,0.0275,0,0,0,0,10000,0,0,0,0,0,0,63.94728016853333
C2_dass_stress,6,25,10000,0.0653,0.0674,0.0564,8e-4,0.059,0.0621,0.0261,0.075,0.1366,0.2929,0.043,0,0,0,0,0,0,0,0,0,0,0,64.96506381034851
C2_dass_stress,6,50,10000,0.1819,0.1424,0.0991,1e-4,0.2461,0.1168,0.0653,0.0938,0.4075,0.4377,0.1351,0,0,0,0,0,0,0,0,0,0,0,59.96210289001465
C2_dass_stress,6,100,10000,0.5741,0.3475,0.2127,0.0183,0.6747,0.246,0.288,0.1771,0.8091,0.6786,0.3541,0,0,0,0,0,0,0,0,0,0,0,59.36646914482117
C2_dass_stress,6,250,10000,0.9996,0.9177,0.6827,0.9086,0.9971,0.738,0.9832,0.6596,0.9993,0.9705,0.9139,0,0,0,0,0,0,0,0,0,0,0,68.1086847782135
C2_dass_stress,6,500,10000,1,0.9998,0.9833,1,1,0.9915,1,0.9967,1,0.9998,0.9995,0,0,0,0,0,0,0,0,0,0,0,84.40980005264282
C2_dass_stress,6,1000,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,117.60392308235168
C2_dass_stress,6,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,151.98955416679382
