escenario,k,n,R,shapiro_wilk,anderson_darling,lilliefors,jarque_bera,dagostino_pearson,cramer_von_mises,shapiro_francia,pearson_chi2,curtosis,epps_pulley,sstn,shapiro_wilk_na,anderson_darling_na,lilliefors_na,jarque_bera_na,dagostino_pearson_na,cramer_von_mises_na,shapiro_francia_na,pearson_chi2_na,curtosis_na,epps_pulley_na,sstn_na,segundos
C3_mach_total,8,10,10000,0.0421,0.0415,0.0423,0.0031,NA,0.0409,0.0385,0.0636,0.031,0.129,0.0324,0,0,0,0,10000,0,0,0,0,0,0,79.5781762599945
C3_mach_total,8,25,10000,0.0497,0.0519,0.0503,0.0023,0.0338,0.0493,0.0242,0.0623,0.0758,0.1922,0.034,0,0,0,0,0,0,0,0,0,0,0,80.6754298210144
C3_mach_total,8,50,10000,0.1133,0.0928,0.0698,0.0013,0.105,0.0784,0.0424,0.0724,0.1956,0.27,0.077,0,0,0,0,0,0,0,0,0,0,0,76.52515721321106
C3_mach_total,8,100,10000,0.3636,0.1963,0.1331,0.0071,0.3349,0.1346,0.1508,0.112,0.4556,0.4174,0.1735,0,0,0,0,0,0,0,0,0,0,0,74.0939769744873
C3_mach_total,8,250,10000,0.9799,0.6653,0.3998,0.5793,0.9081,0.4092,0.8743,0.4009,0.9153,0.7648,0.6259,0,0,0,0,0,0,0,0,0,0,0,83.31678819656372
C3_mach_total,8,500,10000,1,0.9883,0.822,0.9964,0.9995,0.8461,1,0.9509,0.9982,0.965,0.9732,0,0,0,0,0,0,0,0,0,0,0,99.65530109405518
C3_mach_total,8,1000,10000,1,1,0.9983,1,1,0.9996,1,1,1,0.9995,1,0,0,0,0,0,0,0,0,0,0,0,134.60252809524536
C3_mach_total,8,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,170.4541208744049
