escenario,k,n,R,shapiro_wilk,anderson_darling,lilliefors,jarque_bera,dagostino_pearson,cramer_von_mises,shapiro_francia,pearson_chi2,curtosis,epps_pulley,sstn,shapiro_wilk_na,anderson_darling_na,lilliefors_na,jarque_bera_na,dagostino_pearson_na,cramer_von_mises_na,shapiro_francia_na,pearson_chi2_na,curtosis_na,epps_pulley_na,sstn_na,segundos
C2_dass_stress,5,10,10000,0.0437,0.0454,0.0455,0.0026,NA,0.0431,0.0354,0.0658,0.0343,0.1484,0.0285,0,0,0,0,10000,0,0,0,0,0,0,81.3356466293335
C2_dass_stress,5,25,10000,0.0696,0.0682,0.0605,4e-4,0.0551,0.0615,0.0273,0.0737,0.1369,0.2802,0.0417,0,0,0,0,0,0,0,0,0,0,0,82.25803017616272
C2_dass_stress,5,50,10000,0.195,0.1437,0.1077,2e-4,0.2431,0.1137,0.0719,0.0972,0.4025,0.4213,0.1319,0,0,0,0,0,0,0,0,0,0,0,78.87163305282593
C2_dass_stress,5,100,10000,0.6311,0.372,0.2396,0.0165,0.6684,0.2495,0.3293,0.1721,0.8073,0.6659,0.3488,0,0,0,0,0,0,0,0,0,0,0,75.07774806022644
C2_dass_stress,5,250,10000,0.9996,0.9473,0.7335,0.9054,0.996,0.758,0.9942,0.8461,0.9996,0.9679,0.9077,0,0,0,0,0,0,0,0,0,0,0,84.0526852607727
C2_dass_stress,5,500,10000,1,1,0.9911,1,1,0.996,1,0.9889,1,0.9995,0.9994,0,0,0,0,0,0,0,0,0,0,0,100.74079465866087
C2_dass_stress,5,1000,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,134.5269877910614
C2_dass_stress,5,1500,10000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,170.69641423225403
